Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/364172/Show/Ilya-Gaponov,	241,Ilya Gaponov,https://www.whoscored.com/Teams/997/Show/Russia-Krylya-Sovetov-Samara,"Krylya Sovetov Samara, ",26,",  D(C)  ",9(7),883	,1	,-	,1	,0.3	,83.7	,0.8	,-	,6.28
https://www.whoscored.com/Players/329279/Show/Egor-Golenkov,	242,Egor Golenkov,https://www.whoscored.com/Teams/562/Show/Russia-FC-Rostov,"FC Rostov, ",24,",  FW  ",5(24),656	,3	,-	,5	,0.8	,62.3	,1.5	,1	,6.27
https://www.whoscored.com/Players/372377/Show/Konstantin-Maradishvili,	243,Konstantin Maradishvili,https://www.whoscored.com/Teams/668/Show/Russia-Lokomotiv-Moscow,"Lokomotiv Moscow, ",24,",  D(R),M(C)  ",5(16),680	,2	,1	,3	,0.8	,64.3	,0.1	,-	,6.27
https://www.whoscored.com/Players/442511/Show/Artem-Meshchaninov,	244,Artem Meshchaninov,https://www.whoscored.com/Teams/8726/Show/Russia-PFC-Sochi,"PFC Sochi, ",28,",  D(C)  ",13(4),1179	,-	,-	,3	,0.4	,81.7	,1.7	,-	,6.24
https://www.whoscored.com/Players/42226/Show/Aleksandr-Erokhin,	245,Aleksandr Erokhin,https://www.whoscored.com/Teams/560/Show/Russia-Zenit,"Zenit, ",34,",  M(CLR),FW  ",1(19),254	,2	,-	,-	,0.6	,77.3	,0.3	,-	,6.24
https://www.whoscored.com/Players/7178/Show/Igor-Lebedenko,	246,Igor Lebedenko,https://www.whoscored.com/Teams/849/Show/Russia-Torpedo-Moscow,"Torpedo Moscow, ",40,",  AM(CLR),FW  ",11(12),1052	,2	,1	,4	,0.4	,73.6	,0.7	,-	,6.24
https://www.whoscored.com/Players/442556/Show/Ruslan-Magal,	247,Ruslan Magal,https://www.whoscored.com/Teams/1001/Show/Russia-Fakel,"Fakel, ",32,",  M(LR)  ",7(18),1007	,1	,-	,3	,0.4	,76.1	,0.2	,-	,6.23
https://www.whoscored.com/Players/107643/Show/Denis-Terentjev,	248,Denis Terentjev,https://www.whoscored.com/Teams/562/Show/Russia-FC-Rostov,"FC Rostov, ",31,",  D(CLR)  ",5(11),422	,-	,-	,-	,0.4	,65.6	,0.3	,-	,6.22
https://www.whoscored.com/Players/401777/Show/Ivan-Enin,	249,Ivan Enin,https://www.whoscored.com/Teams/849/Show/Russia-Torpedo-Moscow,"Torpedo Moscow, ",30,",  DMC  ",18(4),1452	,-	,-	,3	,0.4	,84.3	,0.5	,-	,6.21
https://www.whoscored.com/Players/248219/Show/Vladimir-Poluyakhtov,	250,Vladimir Poluyakhtov,https://www.whoscored.com/Teams/5460/Show/Russia-FC-Orenburg,"FC Orenburg, ",34,",  D(LR)  ",8(12),711	,-	,-	,2	,0.3	,82.4	,0.3	,-	,6.21
https://www.whoscored.com/Players/443404/Show/Timofey-Shipunov,	251,Timofey Shipunov,https://www.whoscored.com/Teams/8726/Show/Russia-PFC-Sochi,"PFC Sochi, ",20,",  Midfielder  ",3(12),379	,2	,-	,1	,0.2	,82	,0.1	,-	,6.20
https://www.whoscored.com/Players/410990/Show/Maksim-Turishchev,	252,Maksim Turishchev,https://www.whoscored.com/Teams/849/Show/Russia-Torpedo-Moscow,"Torpedo Moscow, ",22,",  FW  ",8(17),999	,-	,2	,2	,0.9	,70.4	,0.4	,-	,6.20
https://www.whoscored.com/Players/427263/Show/Fanil-Sungatulin,	253,Fanil Sungatulin,https://www.whoscored.com/Teams/4174/Show/Russia-Ural,"Ural, ",22,",  DMC  ",10(14),926	,-	,-	,2	,0.1	,84.7	,0.3	,-	,6.19
https://www.whoscored.com/Players/442315/Show/Nikita-Ermakov,	254,Nikita Ermakov,https://www.whoscored.com/Teams/847/Show/Russia-CSKA-Moscow,"CSKA Moscow, ",21,",  Midfielder  ",0(22),433	,-	,-	,1	,0.2	,75.1	,0.2	,-	,6.16
https://www.whoscored.com/Players/285421/Show/Albert-Sharipov,	255,Albert Sharipov,https://www.whoscored.com/Teams/23722/Show/Russia-Nizhny-Novgorod,"Nizhny Novgorod, ",31,",  M(C)  ",10(7),819	,-	,-	,4	,0.2	,80.6	,0.5	,-	,6.15
https://www.whoscored.com/Players/381744/Show/Nikolay-Titkov,	256,Nikolay Titkov,https://www.whoscored.com/Teams/5460/Show/Russia-FC-Orenburg,"FC Orenburg, ",23,",  Midfielder  ",3(13),334	,-	,-	,1	,0.6	,86.6	,0.1	,-	,6.13
https://www.whoscored.com/Players/420326/Show/Yuri-Zheleznov,	257,Yuri Zheleznov,https://www.whoscored.com/Teams/4174/Show/Russia-Ural,"Ural, ",21,",  AM(R)  ",1(13),292	,-	,-	,2	,0.3	,86.5	,-	,-	,6.11
https://www.whoscored.com/Players/425314/Show/Momo-Yansane,	258,Momo Yansane,https://www.whoscored.com/Teams/23722/Show/Russia-Nizhny-Novgorod,"Nizhny Novgorod, ",26,",  FW  ",5(11),505	,-	,-	,3	,0.7	,66	,0.6	,-	,6.09
https://www.whoscored.com/Players/419968/Show/Ilya-Sadygov,	259,Ilya Sadygov,https://www.whoscored.com/Teams/2059/Show/Russia-Khimki,"Khimki, ",23,",  FW  ",5(15),480	,1	,-	,3	,0.1	,62.1	,0.2	,-	,5.93
