Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/105198/Show/Brice-Samba,	105,Brice Samba,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",30,",  GK  ",37,3330	,-	,-	,3	,-	,-	,73	,0.2	,1	,6.77
https://www.whoscored.com/Players/328288/Show/Arnaud-Nordin,	106,Arnaud Nordin,https://www.whoscored.com/Teams/311/Show/France-Montpellier,"Montpellier, ",25,",  AM(CLR),FW  ",30(6),2419	,9	,3	,4	,-	,1.6	,78	,0.6	,1	,6.76
https://www.whoscored.com/Players/94891/Show/Danilo-Pereira,	107,Danilo Pereira,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",32,",  D(C),DMC  ",27(6),2411	,2	,-	,3	,-	,0.7	,94.6	,1	,-	,6.76
https://www.whoscored.com/Players/121417/Show/Guillermo-Marip%C3%A1n,	108,Guillermo Maripán,https://www.whoscored.com/Teams/248/Show/France-Monaco,"Monaco, ",29,",  D(C)  ",25(1),2160	,3	,-	,4	,1	,0.6	,87.5	,1.8	,1	,6.76
https://www.whoscored.com/Players/299077/Show/Nordi-Mukiele,	109,Nordi Mukiele,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",26,",  D(CR),M(R)  ",12(7),1133	,-	,3	,-	,-	,0.6	,88.4	,1.1	,1	,6.76
https://www.whoscored.com/Players/389064/Show/Melvin-Bard,	110,Melvin Bard,https://www.whoscored.com/Teams/613/Show/France-Nice,"Nice, ",23,",  D(L),M(L)  ",28(5),2460	,-	,-	,6	,-	,0.2	,82.3	,1	,-	,6.75
https://www.whoscored.com/Players/397366/Show/Sinaly-Diomand%C3%A9,	111,Sinaly Diomandé,https://www.whoscored.com/Teams/228/Show/France-Lyon,"Lyon, ",23,",  D(CR)  ",22(2),1959	,-	,-	,2	,1	,0.4	,85.6	,2.3	,-	,6.75
https://www.whoscored.com/Players/422192/Show/Alidu-Seidu,	112,Alidu Seidu,https://www.whoscored.com/Teams/941/Show/France-Clermont-Foot,"Clermont Foot, ",23,",  D(CR)  ",28,2463	,-	,-	,10	,1	,0.2	,86.8	,0.9	,-	,6.75
https://www.whoscored.com/Players/296232/Show/Faitout-Maouassa,	113,Faitout Maouassa,https://www.whoscored.com/Teams/311/Show/France-Montpellier,"Montpellier, ",25,",  D(L),M(LR)  ",23(10),1935	,5	,5	,-	,-	,1	,69.7	,0.4	,-	,6.75
https://www.whoscored.com/Players/110260/Show/Sead-Kolasinac,	114,Sead Kolasinac,https://www.whoscored.com/Teams/249/Show/France-Marseille,"Marseille, ",30,",  D(CL),DMC,M(L)  ",26(7),2219	,4	,1	,3	,-	,0.7	,86.3	,1.2	,2	,6.74
https://www.whoscored.com/Players/384887/Show/Vitinha,	115,Vitinha,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",24,",  M(C)  ",29(7),2461	,2	,3	,3	,-	,0.9	,92.4	,0.1	,-	,6.74
https://www.whoscored.com/Players/113260/Show/Christopher-Jullien,	116,Christopher Jullien,https://www.whoscored.com/Teams/311/Show/France-Montpellier,"Montpellier, ",31,",  D(C)  ",30,2696	,-	,2	,5	,-	,0.6	,83.1	,2.9	,-	,6.74
