Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/424498/Show/Ross-Tierney,	175,Ross Tierney,https://www.whoscored.com/Teams/179/Show/Scotland-Motherwell,"Motherwell, ",23,",  AM(C)  ",4(14),575	,2	,-	,-	,-	,0.6	,66.2	,0.2	,-	,6.26
https://www.whoscored.com/Players/59956/Show/Ryan-Flynn,	176,Ryan Flynn,https://www.whoscored.com/Teams/106/Show/Scotland-St-Mirren,"St. Mirren, ",35,",  D(R),DMC,M(R)  ",3(16),532	,-	,1	,1	,-	,0.2	,70	,0.4	,-	,6.26
https://www.whoscored.com/Players/397033/Show/Rory-McKenzie,	177,Rory McKenzie,https://www.whoscored.com/Teams/178/Show/Scotland-Kilmarnock,"Kilmarnock, ",30,",  M(CLR)  ",25(6),2240	,-	,-	,10	,1	,0.9	,73.2	,0.6	,-	,6.26
https://www.whoscored.com/Players/430818/Show/Kazeem-Olaigbe,	178,Kazeem Olaigbe,https://www.whoscored.com/Teams/679/Show/Scotland-Ross-County,"Ross County, ",21,",  AM(CLR)  ",7(12),732	,-	,-	,2	,-	,0.6	,74.5	,0.2	,-	,6.23
https://www.whoscored.com/Players/406740/Show/Ryan-Duncan,	179,Ryan Duncan,https://www.whoscored.com/Teams/105/Show/Scotland-Aberdeen,"Aberdeen, ",20,",  AM(C)  ",6(14),667	,1	,-	,2	,-	,0.7	,70.5	,0.7	,-	,6.23
https://www.whoscored.com/Players/396792/Show/Scott-Pittman,	180,Scott Pittman,https://www.whoscored.com/Teams/787/Show/Scotland-Livingston,"Livingston, ",31,",  M(CR)  ",25(5),2206	,-	,1	,4	,1	,0.5	,69.2	,0.9	,-	,6.22
https://www.whoscored.com/Players/374853/Show/Theo-Bair,	181,Theo Bair,https://www.whoscored.com/Teams/305/Show/Scotland-St-Johnstone,"St. Johnstone, ",24,",  AM(CR),FW  ",6(19),561	,1	,1	,1	,-	,0.4	,55.9	,1.4	,-	,6.20
https://www.whoscored.com/Players/397812/Show/Dean-Cornelius,	182,Dean Cornelius,https://www.whoscored.com/Teams/179/Show/Scotland-Motherwell,"Motherwell, ",23,",  DMC  ",16(12),1454	,-	,-	,1	,-	,0.2	,71.3	,0.4	,-	,6.18
https://www.whoscored.com/Players/431485/Show/Alex-Greive,	183,Alex Greive,https://www.whoscored.com/Teams/106/Show/Scotland-St-Mirren,"St. Mirren, ",24,",  FW  ",10(16),966	,3	,-	,2	,-	,0.8	,70.2	,0.4	,-	,6.17
https://www.whoscored.com/Players/397031/Show/Fraser-Murray,	184,Fraser Murray,https://www.whoscored.com/Teams/178/Show/Scotland-Kilmarnock,"Kilmarnock, ",24,",  Midfielder  ",4(15),515	,-	,-	,1	,-	,0.5	,68	,0.4	,-	,6.13
https://www.whoscored.com/Players/318758/Show/Harry-McKirdy,	185,Harry McKirdy,https://www.whoscored.com/Teams/320/Show/Scotland-Hibernian,"Hibernian, ",27,",  AM(LR),FW  ",5(13),633	,-	,-	,3	,-	,0.7	,73.5	,0.3	,-	,6.13
https://www.whoscored.com/Players/288784/Show/Jordy-Hiwula-Mayifuila,	186,Jordy Hiwula-Mayifuila,https://www.whoscored.com/Teams/679/Show/Scotland-Ross-County,"Ross County, ",29,",  AM(LR),FW  ",10(11),898	,1	,-	,3	,-	,0.4	,69.9	,0.2	,-	,6.13
https://www.whoscored.com/Players/43079/Show/Marley-Watkins,	187,Marley Watkins,https://www.whoscored.com/Teams/105/Show/Scotland-Aberdeen,"Aberdeen, ",33,",  AM(LR),FW  ",2(19),328	,1	,1	,4	,-	,0.3	,66.3	,0.6	,-	,6.12
