Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/347048/Show/Jordi-Osei-Tutu,	271,Jordi Osei-Tutu,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",25,",  D(R),M(LR)  ",8(12),750	,-	,-	,3	,-	,0.6	,71.1	,0.4	,-	,6.27
https://www.whoscored.com/Players/124014/Show/Sargis-Adamyan,	272,Sargis Adamyan,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",30,",  AM(CLR),FW  ",4(20),634	,1	,2	,3	,-	,0.9	,71.7	,0.5	,-	,6.26
https://www.whoscored.com/Players/331459/Show/Hannes-Wolf,	273,Hannes Wolf,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",25,",  M(CLR)  ",4(14),441	,1	,1	,-	,-	,0.4	,82.2	,0.2	,-	,6.25
https://www.whoscored.com/Players/334663/Show/Agust%C3%ADn-Rogel,	274,Agustín Rogel,https://www.whoscored.com/Teams/47/Show/Germany-Hertha-Berlin,"Hertha Berlin, ",26,",  D(C)  ",14(6),1423	,-	,1	,7	,-	,0.3	,74.8	,2.5	,-	,6.25
https://www.whoscored.com/Players/422716/Show/Patrick-Osterhage,	275,Patrick Osterhage,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",24,",  DMC  ",11(12),1024	,-	,-	,3	,-	,0.3	,71.5	,0.5	,-	,6.23
https://www.whoscored.com/Players/93749/Show/Simon-Zoller,	276,Simon Zoller,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",32,",  AM(LR),FW  ",19(8),1463	,3	,2	,5	,-	,1.1	,65.3	,0.6	,1	,6.23
https://www.whoscored.com/Players/375341/Show/Nathan-Ngoumou,	277,Nathan Ngoumou,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",24,",  AM(LR)  ",7(13),692	,1	,-	,-	,-	,0.7	,76.8	,0.4	,-	,6.23
https://www.whoscored.com/Players/315299/Show/Florian-M%C3%BCller,	278,Florian Müller,https://www.whoscored.com/Teams/41/Show/Germany-Stuttgart,"Stuttgart, ",26,",  GK  ",19,1710	,-	,-	,-	,-	,-	,78.7	,0.2	,-	,6.21
https://www.whoscored.com/Players/148484/Show/Luca-Waldschmidt,	279,Luca Waldschmidt,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",27,",  AM(CLR),FW  ",4(14),515	,4	,-	,-	,-	,0.6	,77.9	,0.1	,-	,6.21
https://www.whoscored.com/Players/261441/Show/Saidy-Janko,	280,Saidy Janko,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",28,",  D(R),M(R)  ",12(8),1132	,-	,-	,1	,-	,0.1	,73	,0.5	,-	,6.21
https://www.whoscored.com/Players/366868/Show/Jeong-Woo-Yeong,	281,Jeong Woo-Yeong,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",24,",  AM(CR),FW  ",4(22),641	,1	,1	,2	,-	,0.5	,80.8	,0.1	,-	,6.20
https://www.whoscored.com/Players/125654/Show/Lucas-Alario,	282,Lucas Alario,https://www.whoscored.com/Teams/45/Show/Germany-Eintracht-Frankfurt,"Eintracht Frankfurt, ",31,",  FW  ",2(18),317	,1	,-	,-	,-	,0.6	,65.9	,1.1	,-	,6.19
https://www.whoscored.com/Players/400876/Show/Luca-Pfeiffer,	283,Luca Pfeiffer,https://www.whoscored.com/Teams/41/Show/Germany-Stuttgart,"Stuttgart, ",27,",  AM(C),FW  ",6(13),692	,-	,-	,1	,1	,0.6	,64.3	,1.6	,-	,6.17
https://www.whoscored.com/Players/70227/Show/Danny-Latza,	284,Danny Latza,https://www.whoscored.com/Teams/39/Show/Germany-Schalke,"Schalke, ",34,",  M(C)  ",8(12),845	,-	,1	,2	,-	,0.8	,81.7	,0.7	,-	,6.16
https://www.whoscored.com/Players/29749/Show/Nils-Petersen,	285,Nils Petersen,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",35,",  FW  ",0(27),257	,1	,-	,1	,-	,0.3	,44.6	,0.5	,-	,6.10
https://www.whoscored.com/Players/83234/Show/Patrick-Herrmann,	286,Patrick Herrmann,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",33,",  M(LR),FW  ",0(21),151	,1	,-	,2	,-	,0.3	,73.9	,0.1	,-	,6.04
