Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/296364/Show/Nuno-Santos,	25,Nuno Santos,https://www.whoscored.com/Teams/296/Show/Portugal-Sporting,"Sporting, ",29,",  M(CLR)  ",25(6),2275	,8	,5	,5	,-	,1.6	,85.8	,0.2	,1	,7.05
https://www.whoscored.com/Players/279177/Show/Marcus-Edwards,	26,Marcus Edwards,https://www.whoscored.com/Teams/296/Show/Portugal-Sporting,"Sporting, ",25,",  AM(CLR),FW  ",27(6),2265	,7	,5	,4	,-	,1.6	,82	,0.1	,1	,7.03
https://www.whoscored.com/Players/369712/Show/Florentino,	27,Florentino,https://www.whoscored.com/Teams/299/Show/Portugal-Benfica,"Benfica, ",24,",  DMC  ",25(8),2129	,-	,3	,5	,-	,0.4	,90.1	,1.1	,1	,7.01
https://www.whoscored.com/Players/135563/Show/Paulinho,	28,Paulinho,https://www.whoscored.com/Teams/296/Show/Portugal-Sporting,"Sporting, ",31,",  AM(CL),FW  ",14(8),1360	,5	,4	,3	,-	,2	,70.1	,1.3	,1	,7.01
https://www.whoscored.com/Players/368409/Show/Trinc%C3%A3o,	29,Trincão,https://www.whoscored.com/Teams/296/Show/Portugal-Sporting,"Sporting, ",24,",  AM(CLR)  ",26(8),2214	,10	,2	,2	,-	,1.9	,84.4	,0.1	,4	,7.01
https://www.whoscored.com/Players/326486/Show/Jo%C3%A3o-Basso,	30,João Basso,https://www.whoscored.com/Teams/5948/Show/Portugal-Arouca,"Arouca, ",27,",  D(C)  ",32,2846	,3	,1	,4	,-	,0.4	,87.1	,1.6	,2	,7.00
https://www.whoscored.com/Players/426502/Show/Tom%C3%A1s-Ara%C3%BAjo,	31,Tomás Araújo,https://www.whoscored.com/Teams/290/Show/Portugal-Gil-Vicente,"Gil Vicente, ",21,",  D(C)  ",21(1),1873	,1	,2	,5	,-	,0.6	,85.9	,2	,1	,6.99
https://www.whoscored.com/Players/395954/Show/Costinha,	32,Costinha,https://www.whoscored.com/Teams/121/Show/Portugal-Rio-Ave,"Rio Ave, ",24,",  D(R),M(R)  ",33,2806	,3	,3	,5	,-	,0.8	,73.6	,1.5	,3	,6.98
https://www.whoscored.com/Players/119622/Show/Ivo-Rodrigues,	33,Ivo Rodrigues,https://www.whoscored.com/Teams/935/Show/Portugal-Famalicao,"Famalicao, ",29,",  M(CLR)  ",26(4),2379	,2	,7	,8	,1	,1.5	,80.4	,0.7	,1	,6.98
https://www.whoscored.com/Players/28521/Show/Iv%C3%A1n-Marcano,	34,Iván Marcano,https://www.whoscored.com/Teams/297/Show/Portugal-Porto,"Porto, ",36,",  D(CL)  ",25,2199	,4	,-	,9	,1	,0.6	,89.9	,2.5	,1	,6.97
https://www.whoscored.com/Players/140118/Show/Nuno-Sequeira,	35,Nuno Sequeira,https://www.whoscored.com/Teams/288/Show/Portugal-Braga,"Braga, ",33,",  D(CL),M(L)  ",24(3),2070	,1	,2	,4	,-	,0.4	,79.2	,1.3	,-	,6.97
https://www.whoscored.com/Players/303544/Show/Fredrik-Aursnes,	36,Fredrik Aursnes,https://www.whoscored.com/Teams/299/Show/Portugal-Benfica,"Benfica, ",28,",  D(LR),M(CL)  ",24(4),2158	,2	,4	,5	,-	,0.8	,86.3	,0.8	,1	,6.97
https://www.whoscored.com/Players/422882/Show/Sikou-Niakat%C3%A9,	37,Sikou Niakaté,https://www.whoscored.com/Teams/288/Show/Portugal-Braga,"Braga, ",24,",  D(C)  ",25(1),2133	,3	,-	,4	,2	,0.4	,84.9	,2.1	,-	,6.96
https://www.whoscored.com/Players/135570/Show/Ricardo-Batista,	38,Ricardo Batista,https://www.whoscored.com/Teams/9509/Show/Portugal-Casa-Pia-AC,"Casa Pia AC, ",37,",  GK  ",31,2790	,-	,-	,5	,-	,-	,61.1	,0.4	,4	,6.96
https://www.whoscored.com/Players/362746/Show/Andrew,	39,Andrew,https://www.whoscored.com/Teams/290/Show/Portugal-Gil-Vicente,"Gil Vicente, ",22,",  GK  ",23(1),2131	,-	,-	,1	,-	,-	,75.8	,0.5	,4	,6.95
https://www.whoscored.com/Players/125452/Show/Alan-Ruiz,	40,Alan Ruiz,https://www.whoscored.com/Teams/5948/Show/Portugal-Arouca,"Arouca, ",30,",  AM(CR),FW  ",31,2512	,3	,2	,10	,-	,2.2	,79.8	,2.4	,3	,6.95
https://www.whoscored.com/Players/409279/Show/Hidemasa-Morita,	41,Hidemasa Morita,https://www.whoscored.com/Teams/296/Show/Portugal-Sporting,"Sporting, ",28,",  DMC  ",21(8),1966	,6	,3	,4	,-	,1	,86.8	,0.8	,1	,6.94
https://www.whoscored.com/Players/126293/Show/Kosuke-Nakamura,	42,Kosuke Nakamura,https://www.whoscored.com/Teams/1463/Show/Portugal-Portimonense,"Portimonense, ",29,",  GK  ",30,2700	,-	,-	,3	,-	,-	,66.2	,0.2	,1	,6.94
https://www.whoscored.com/Players/132273/Show/Wendell,	43,Wendell,https://www.whoscored.com/Teams/297/Show/Portugal-Porto,"Porto, ",30,",  D(CL),M(L)  ",24(2),1972	,1	,2	,4	,-	,0.5	,89.2	,0.9	,1	,6.94
https://www.whoscored.com/Players/390741/Show/Bruno-Langa,	44,Bruno Langa,https://www.whoscored.com/Teams/2008/Show/Portugal-Chaves,"Chaves, ",26,",  D(L),M(L)  ",29,2478	,-	,-	,7	,-	,0.6	,73.1	,0.7	,1	,6.93
